KELANTAN,PARLIMEN,32,032 GUA MUSANG,3,46,0.702,GE15,PN,MOHD AZIZI ABU NAIM ,21663, UMNO,TENGKU RAZALEIGH HAMZAH ,4517, PKR,ABE YO ,21826, PAS,MOHD AZIZI ABU NAIM ,163,0,0,1,39482,BN-UMNO,GE14,TENGKU RAZALEIGH BIN TENGKU MOHD HAMZAH,3913,0.785,29874,19426,15513,4997,UMNO,PPBM,1,0,0,52524,43271,2931,282,129,55,26,5830,26927,25597,29229,23295,18285,70254,4,257,69993,55127,0.785,4066,0.058,337,0.005,\N,70,49,326,10724,0.562,24819,19937,15333,5247,39525,17083,8399,44772,25482,74041,0,246,73795,57835,4134,358,11206,88,61,359,11714,37564,36477,44321,0.599,29720,0.401,4414,39784,17921,8731,19580,7344,8295,2203,1738,154,153,123,98
TERENGGANU,PARLIMEN,33,033 BESUT,4,45,0.775,GE15,PN,DATUK ABE ZUL ,30903, UMNO,DATUK HJ NAWI BIN MOHAMAD ,4339,AMANAH,USTAZ AZIZ ,49569, PAS,DATUK ABE ZUL ,18666,0,0,1,58173,BN-UMNO,GE14,IDRIS BIN JUSOH,4599,0.835,49496,34335,29736,6864,UMNO,PPBM,1,0,0,86627,84987,1220,90,214,52,54,10,43020,43607,45134,41493,32981,111650,7,1752,109891,109404,0.98,1449,0.013,134,0.001,23,104,69,467,663,0.521,42520,28664,22571,7430,59383,31510,13327,66813,44837,117254,0,1612,115642,115021,1408,126,20,101,64,514,699,58352,58902,65445,0.558,51809,0.442,7173,59583,33555,14321,30117,9226,11555,5322,4014,160,160,160,158
TERENGGANU,PARLIMEN,34,034 SETIU,4,49,0.802,GE15,PN,USTAZ ZUKIRNAIN ABD KADIR ,31736, UMNO,ABDUL RAHMAN BIN YASSIN ,2125, PKR,MOHAMAD BIN NGAH ,50768, PAS,USTAZ ZUKIRNAIN ABD KADIR ,19032,0,0,1,53927,PAS,GE14,SHAHARIZUKIRNAIN BIN ABD KADIR,2802,0.854,48221,32218,35020,4740,UMNO,PPBM,0,0,1,86247,85734,282,31,117,55,25,3,42971,43276,45591,40656,30675,107294,2,316,106976,106475,0.992,295,0.003,44,0.0,8,99,58,315,480,0.503,23562,25007,21006,6806,57016,30831,12641,63822,43472,112657,0,270,112387,111808,292,44,9,107,60,337,513,55889,56768,61971,0.55,50686,0.45,6723,56872,33072,13609,28419,8887,11614,4507,3411,168,167,166,166
TERENGGANU,PARLIMEN,35,035 KUALA NERUS,4,37,0.836,GE15,PN,DATO' DR. HJ ALIAS RAZAK ,26932, UMNO,UST. DATO' DR. KHAIRUDDIN TAKIRI ,3708,AMANAH,DATUK SERI SUHAIMI HASHIM ,56697, PAS,DATO' DR. HJ ALIAS RAZAK ,29765,0,0,1,49672,PAS,GE14,MOHD KHAIRUDDIN BIN AMAN RAZALI,8447,0.875,40308,29527,37974,4604,UMNO,AMANAH,0,0,1,83663,82575,793,78,110,58,48,1,41731,41932,45334,38329,29739,105952,10,1597,104345,104237,0.984,1109,0.01,113,0.001,7,107,65,314,493,0.469,17047,25164,21488,7033,57148,29482,12289,64181,41771,111614,0,1375,110239,109889,1126,112,5,96,61,325,487,55702,55912,62563,0.561,49051,0.439,6971,57403,31517,13414,24980,7358,10023,4632,2967,115,115,115,114
TERENGGANU,PARLIMEN,36,036 KUALA TERENGGANU,4,41,0.792,GE15,PN,DATUK HAJI AMZAD HASHIM ,22109, UMNO,DATO' CIKGU ZUBIR ,10946,AMANAH,DATO' RAJA BAHRIN ,63016, PAS,DATUK HAJI AMZAD HASHIM ,40907,0,0,1,37929,PAS,GE14,AHMAD AMZAD BIN MOHAMED @ HASHIM,14773,0.847,47994,28215,42988,15380,UMNO,AMANAH,0,0,1,103611,93256,9538,543,171,56,44,3,51672,51939,48450,55161,31940,123305,24,1403,121878,111365,0.903,10582,0.086,694,0.006,6,95,69,494,664,0.308,25230,25350,19361,6180,58962,38186,19977,65142,58163,125955,0,1289,124666,114476,10178,657,5,70,46,523,644,62529,63426,60778,0.483,65177,0.517,6144,57710,39476,21345,24574,8483,10476,3557,2058,110,110,109,108
TERENGGANU,PARLIMEN,37,037 MARANG,4,45,0.837,GE15,PN,TUAN GURU HAJI ABDUL HADI AWANG ,31386, UMNO,JASMIRA BIN OTHMAN ,4140,AMANAH,USTAZ AZHAR ,73115, PAS,TUAN GURU HAJI ABDUL HADI AWANG ,41729,0,0,1,52995,PAS,GE14,ABDUL HADI BIN AWANG,21954,0.877,51044,31795,53749,5138,UMNO,AMANAH,0,0,1,104898,102469,2113,91,124,53,46,2,51968,52930,54758,50140,33448,131756,12,743,131001,128547,0.976,2452,0.019,122,0.001,5,85,59,486,635,0.402,35839,31103,26323,8624,69670,37221,16241,78294,53462,138903,0,717,138186,135712,2397,127,5,90,60,512,667,69027,69876,76490,0.551,62413,0.449,8527,70078,39875,17410,28922,9030,12260,4582,3050,156,154,154,152
TERENGGANU,PARLIMEN,38,038 HULU TERENGGANU,4,52,0.829,GE15,PN,DATUK ROSOL WAHID ,27176, UMNO,CIKGU ROZI ,1740, PKR,CIKGU ALIAS ISMAIL ,42910, PAS,DATUK ROSOL WAHID ,15734,0,0,1,43325,BN-UMNO,GE14,ROSOL BIN WAHID,2868,0.863,42599,30925,28057,3364,UMNO,PPBM,1,0,0,73487,72815,346,32,86,31,22,155,36351,37136,38384,35103,30216,87917,4,232,87681,86910,0.989,378,0.004,33,0.0,275,52,37,232,596,0.493,32537,17691,15232,4925,45613,25252,12127,50538,37379,91367,0,289,91078,90332,352,31,302,63,38,249,652,45348,46019,47591,0.521,43776,0.479,4824,44764,27200,12930,27730,8681,11293,4403,3353,141,141,141,136
TERENGGANU,PARLIMEN,39,039 DUNGUN,4,49,0.797,GE15,PN,USTAZ HAJI WAN HASSAN ,25615, UMNO,USTAZ SHAM ,5307, PKR,DATO' DR MOHD JOHAR ,59720, PAS,USTAZ HAJI WAN HASSAN ,34105,0,0,1,51942,PAS,GE14,WAN HASSAN BIN MOHD RAMLI,13119,0.848,43486,27731,40850,6833,UMNO,PKR,0,0,1,90506,86902,3084,170,236,69,43,2,45474,45032,46694,43812,29467,115559,12,595,114952,110641,0.957,3625,0.031,228,0.002,8,154,91,812,1065,0.449,33026,28943,23452,7874,60547,33555,13583,68421,47138,121928,0,659,121269,117071,3520,212,9,162,103,851,1125,61036,60892,67213,0.551,54715,0.449,7681,61162,35436,14787,24159,8053,10454,3232,2420,109,109,108,108
TERENGGANU,PARLIMEN,40,040 KEMAMAN,4,48,0.821,GE15,PN,USTAZ CHE ALIAS HAMID ,38535, UMNO,DATO' SERI AHMAD BIN SAID ,8340, PKR,HASUNI BIN SUDIN ,65714, PAS,USTAZ CHE ALIAS HAMID ,27179,0,0,1,59845,PAS,GE14,CHE ALIAS BIN HAMID,2163,0.855,57904,37715,39878,12911,UMNO,PKR,0,0,1,107593,100492,5792,682,233,94,92,208,54769,52824,54408,53185,40146,139423,12,387,139024,130010,0.932,7007,0.05,765,0.005,318,153,205,965,1641,0.429,47936,35615,28491,9883,71768,40789,16983,81651,57772,147924,0,359,147565,138582,6894,737,334,164,217,996,1711,74593,73331,80744,0.546,67180,0.454,9679,72931,43333,18352,28681,9938,12275,4270,2198,113,113,112,111
PULAU PINANG,PARLIMEN,41,041 KEPALA BATAS,3,29,0.844,GE15,PN,DR USTAZAH MASTURA ,25737, UMNO,DATO' SRI REEZAL MERICAN BIN NAINA MERICAN ,14214,,,28604, PAS,DR USTAZAH MASTURA ,2867,0,0,1,33722,BN-UMNO,GE14,REEZAL MERICAN BIN NAINA MERICAN,4736,0.878,34342,22459,12120,17723,UMNO,AMANAH,1,0,0,\N,\N,\N,\N,64,43,25,1,\N,\N,\N,\N,23677,83081,2,686,82393,66612,0.802,12757,0.154,3499,0.042,4,78,44,87,213,0.406,11515,24379,17032,5641,38167,26459,12814,43808,39273,88071,0,583,87488,71434,12845,3538,5,96,49,104,254,43557,44514,44404,0.504,43667,0.496,4944,38644,27013,13418,22847,8454,10212,2729,1452,93,93,93,90
PULAU PINANG,PARLIMEN,42,042 TASEK GELUGOR,3,27,0.838,GE15,PN,DATUK WAN SAIFUL WAN JAN ,18864, UMNO,MUHAMAD YUSOFF BIN MOHD NOOR (YB CHOP) ,16547,AMANAH,RAZAK RIDZUAN ,31116, PPBM,DATUK WAN SAIFUL WAN JAN ,12252,0,0,1,39131,BN-UMNO,GE14,SHABUDIN BIN YAHAYA,81,0.869,32691,18547,14891,18466,UMNO,PPBM,1,0,0,\N,\N,\N,\N,97,93,87,1,\N,\N,\N,\N,21129,80868,6,2607,78255,63229,0.782,12125,0.15,5128,0.063,4,140,125,117,386,0.484,31827,22626,14802,4769,38069,25306,12724,42838,38030,84324,0,2196,82128,66294,12493,5130,4,155,123,125,407,41612,42712,41845,0.496,42479,0.504,4093,37933,25812,13322,19593,7174,9298,2023,1098,87,87,86,80
PULAU PINANG,PARLIMEN,43,043 BAGAN,3,24,0.777,GE15,PH,LIM GUAN ENG ,5385, MCA,TAN CHUAN HONG ,55797, DAP,LIM GUAN ENG ,6149,PPBM-BERSEKUTU ,ALAN OH ,49648,0,1,0,3412,PH-DAP,GE14,LIM GUAN ENG,43902,0.847,10353,7751,\N,51653,MCA,DAP,0,1,0,\N,\N,\N,\N,182,41,17,0,\N,\N,\N,\N,10579,89447,4,179,89264,13042,0.146,61983,0.693,14043,0.157,1,117,40,221,379,0.038,114,21046,11885,3891,32611,31766,21179,36502,52945,90864,0,160,90704,13635,62615,14211,3,125,42,233,403,44605,46259,34098,0.375,56766,0.625,3276,32268,31825,22144,11466,4252,4715,1447,1052,64,64,63,49
PULAU PINANG,PARLIMEN,44,044 PERMATANG PAUH,3,28,0.823,GE15,PN,UST FAWWAZ MD JAN ,16971, UMNO,DATUK ZAIDI ,32366, PKR,NURUL IZZAH ANWAR ,37638, PAS,UST FAWWAZ MD JAN ,5272,0,0,1,25124,PH-PKR,GE14,NURUL IZZAH BINTI ANWAR,15668,0.864,22894,19866,14428,35534,UMNO,PKR,0,1,0,81789,58834,17510,5078,255,68,41,3,39782,42007,31808,49981,20728,107186,12,762,106412,78736,0.735,20764,0.194,7112,0.066,8,176,87,303,574,0.234,19877,28594,18441,6134,47207,35355,18490,53341,53845,111253,0,756,110497,82755,20652,7230,8,190,92,326,616,54711,56542,51869,0.466,59384,0.534,5189,47290,35676,19458,12189,4148,5739,1624,678,105,105,102,81
PULAU PINANG,PARLIMEN,45,045 BUKIT MERTAJAM,3,26,0.775,GE15,PH,STEVEN SIM CHEE KEONG ,6986, MCA,AH PANG ,71722, DAP,STEVEN SIM CHEE KEONG ,14037, PAS,STEVEN KOH ,57685,0,1,0,8655,PH-DAP,GE14,SIM CHEE KEONG,52877,0.854,12041,10907,\N,63784,MCA,DAP,0,1,0,\N,\N,\N,\N,201,55,23,0,\N,\N,\N,\N,15257,120819,11,42,120766,25858,0.214,81266,0.673,13224,0.109,1,151,59,260,471,0.072,264,34776,19897,6519,50746,39286,24268,57265,63554,125210,0,48,125162,27641,83307,13733,3,176,63,287,529,61167,64043,55361,0.442,69849,0.558,5387,50882,39784,25371,4735,1393,2212,695,435,36,36,36,36
PULAU PINANG,PARLIMEN,46,046 BATU KAWAN,3,24,0.785,GE15,PH,CHOW KON YEOW ,7145, MCA,TAN LEE HUAT ,50744, DAP,CHOW KON YEOW ,10344,GERAKAN,WONG CHIA ZHEIN ,40400,0,1,0,8537,PH-DAP,GE14,KASTHURIRAANI A/P PATTO,33553,0.848,16221,9130,2636,42683,GERAKAN,DAP,0,1,0,\N,\N,\N,\N,168,66,33,1,\N,\N,\N,\N,11129,88812,0,198,88614,20635,0.232,47928,0.54,19801,0.223,2,180,58,208,448,0.096,5029,25679,15430,5161,37597,29761,16293,42758,46054,92452,0,205,92247,22426,49313,20207,4,210,63,229,506,45339,47113,41751,0.452,50701,0.548,4364,37801,30189,17085,5285,1916,2375,666,328,36,36,35,29
PULAU PINANG,PARLIMEN,47,047 NIBONG TEBAL,3,25,0.804,GE15,PH,FADHLINA BINTI SIDEK ,10660, MAKKAL SAKTI,DATUK SERI THANENTHIRAN ,42188, PKR,FADHLINA BINTI SIDEK ,25895, PPBM,DATO' MANSOR BIN OTHMAN ,16293,0,1,0,30910,PH-PKR,GE14,MANSOR BIN OTHMAN,15817,0.861,33936,19578,6875,35395,UMNO,PKR,0,1,0,\N,\N,\N,\N,114,57,23,6,\N,\N,\N,\N,19369,100062,8,543,99511,46863,0.468,34780,0.348,17939,0.179,8,129,59,284,480,0.309,22787,29457,19169,6336,45678,32533,15515,52014,48048,105816,0,521,105295,50045,36378,18849,7,143,69,325,544,51529,54287,51904,0.491,53912,0.509,5450,46483,33311,16569,9750,3137,4381,1401,831,53,53,53,52
PULAU PINANG,PARLIMEN,48,048 BUKIT BENDERA,4,30,0.685,GE15,PH,SYERLEENA ABDUL RASHID ,5417, PCM,RICHIE HUAN XIN YUN ,49353, DAP,SYERLEENA ABDUL RASHID ,6743,GERAKAN,HNG CHEE WEY ,42610,0,1,0,3147,PH-DAP,GE14,WONG HON WAI,40731,0.805,11290,9318,\N,50049,GERAKAN,DAP,0,1,0,75069,11001,54670,8561,698,72,65,2,34999,40070,19222,55847,12421,92521,17,1055,91449,14165,0.153,65729,0.71,11303,0.122,6,205,141,972,1324,0.034,2020,21969,9443,3008,28758,31964,28791,31766,60755,92046,0,1031,91015,14499,65020,11167,7,209,160,984,1360,43401,48645,29363,0.319,62683,0.681,2600,28443,31675,29766,5672,2076,2933,515,148,30,30,21,14
PULAU PINANG,PARLIMEN,49,049 TANJONG,3,37,0.722,GE15,PH,LIM HUI YING ,3214, MCA,TAN KIM NEE ,31968, DAP,LIM HUI YING ,2501,GERAKAN,AH LENG ,28754,0,1,0,2867,PH-DAP,GE14,CHOW KON YEOW,29599,0.809,6310,5064,\N,34663,GERAKAN,DAP,0,1,0,49586,2919,41736,4772,119,24,16,0,24916,24670,8785,40801,7229,52803,2,903,51898,3493,0.066,43010,0.815,6052,0.115,0,66,53,129,248,0.054,530,7735,3160,916,11683,18342,21862,12599,40204,50244,0,974,49270,3700,40439,5841,0,69,53,142,264,25390,24854,10876,0.216,39368,0.784,777,11415,17699,22312,6893,2845,2592,1037,419,31,31,31,29
PULAU PINANG,PARLIMEN,50,050 JELUTONG,3,27,0.763,GE15,PH,SANISVARA NETHAJI RAYER (RSN RAYER) ,7387, IPF,DATUK LOGANATHAN A/L THORAISAMY ,50369, DAP,SANISVARA NETHAJI RAYER (RSN RAYER) ,11765, GERAKAN,BALJIT SINGH ,38604,0,1,0,2709,PH-DAP,GE14,SANISVARA NETHAJI RAYER A/L RAJAJI,38171,0.839,14817,12529,\N,50700,GERAKAN,DAP,0,1,0,76991,17409,50209,9044,245,50,31,3,36505,40486,23849,53142,14746,93989,9,926,93054,19982,0.213,59384,0.632,14130,0.15,2,151,80,260,493,0.029,1436,21451,11102,3525,33400,32442,24622,36925,57064,94804,0,1098,93706,21069,59134,14067,4,169,81,280,534,45581,49223,34586,0.365,60218,0.635,3000,33231,32327,25644,6200,2106,2787,936,371,31,31,31,26
PULAU PINANG,PARLIMEN,51,051 BUKIT GELUGOR,3,27,0.743,GE15,PH,RAMKARPAL SINGH ,6777, MCA,WONG CHING CHONG ,71204, DAP,RAMKARPAL SINGH ,8092,PPBM-BERSEKUTU ,P.THINAGARANABHAN ,63112,0,1,0,5383,PH-DAP,GE14,RAMKARPAL SINGH A/L KARPAL SINGH,55951,0.835,15727,9671,\N,65622,MCA,DAP,0,1,0,91595,13121,67653,10364,369,59,29,0,42866,48729,31090,60505,12619,117134,27,145,116962,17291,0.148,83967,0.717,15153,0.129,1,147,101,474,723,0.046,1708,29563,15501,5059,44531,40638,26906,49590,67544,118661,0,121,118540,18025,84291,15553,3,171,116,502,792,56587,62074,46117,0.389,72544,0.611,4247,44147,40730,28092,4458,1460,1812,903,283,25,25,24,24
PULAU PINANG,PARLIMEN,52,052 BAYAN BARU,3,25,0.762,GE15,PH,SIM TZE TZIN ,13377, MCA,SAW YEE FUNG ,55209, PKR,SIM TZE TZIN ,20307, GERAKAN,OH TONG KEONG ,34902,0,1,0,12441,PH-PKR,GE14,SIM TZE TZIN,37751,0.836,21510,13804,8757,51555,MCA,PKR,0,1,0,90780,35949,44039,10078,362,195,155,2,43497,47283,34803,55977,18215,119640,31,2234,117375,46756,0.391,57179,0.478,14725,0.123,3,353,214,410,980,0.104,8215,31712,18022,5956,50817,39918,22949,56773,62867,123673,0,1791,121882,48705,59034,14865,4,389,208,468,1069,59958,63715,53985,0.437,69688,0.563,5105,50613,40319,24380,8282,2854,3680,1324,424,60,60,59,55
PULAU PINANG,PARLIMEN,53,053 BALIK PULAU,3,22,0.809,GE15,PH,MOHAMAD BAKHTIAR WAN CHIK ,15478, UMNO,DATUK SHAH HEADAN BIN AYOOB HUSSAIN SHAH ,24564, PKR,MOHAMAD BAKHTIAR WAN CHIK ,22982, PPBM,HARRIS IDAHAM RASHID ,1582,0,1,0,32558,PH-PKR,GE14,MUHAMMAD BAKHTIAR BIN WAN CHIK,6464,0.856,30112,19007,5298,25471,UMNO,PKR,0,1,0,59086,38340,17819,2642,133,96,54,2,29099,29987,22908,36178,18789,80264,8,785,79471,52542,0.655,23315,0.29,3917,0.049,6,191,108,185,490,0.406,25046,22942,14749,4843,35694,26142,13585,40537,39727,85311,0,739,84572,55893,24844,4032,7,192,127,216,542,42478,42833,41019,0.481,44292,0.519,4173,36304,26610,14312,8970,3035,4313,1148,474,45,45,45,43
PERAK,PARLIMEN,54,054 GERIK,2,22,0.743,GE15,PN,FATHUL HUZIR  AYOB ,13728, UMNO,DR ASYRAF WAJDI DUSUKI ,5779, PH,TARMIZI MOHD JAM ,15105, PPBM,FATHUL HUZIR  AYOB ,1377,0,0,1,19022,BN-UMNO,GE14,HASBULLAH BIN OSMAN,5528,0.781,15473,13243,7715,6353,UMNO,PPBM,1,0,0,35903,24799,5046,1194,1096,216,295,3257,19019,16884,17318,18585,14061,47565,3,2808,44754,31842,0.669,6372,0.134,1451,0.031,\N,302,358,1442,7900,0.4,12191,14551,9346,2977,24589,13192,6807,27566,19999,48970,0,2380,46590,32953,6220,1429,6392,237,247,1492,8368,25565,23405,26527,0.542,22443,0.458,2501,24230,14078,7538,10016,2788,3993,1868,1367,60,60,60,60
PERAK,PARLIMEN,55,055 LENGGONG,2,33,0.763,GE15,BN,DR SHAMSUL ANUAR NASARAH ,12588, UMNO,DR SHAMSUL ANUAR NASARAH ,3382, PKR,JUREY LATIFF BIN MOHD ROSLI ,11709, PAS,MUHAMMAD RIFAAT RAZMAN ,879,1,0,0,20056,BN-UMNO,GE14,SHAMSUL ANUAR BIN NASARAH,5773,0.797,17728,12523,6750,3932,UMNO,PPBM,1,0,0,\N,\N,\N,433,41,21,10,635,\N,\N,\N,\N,12267,36950,1,51,36898,30782,0.833,4339,0.117,524,0.014,\N,45,18,61,1305,0.543,15335,9276,5654,1792,17201,10984,6973,18993,17957,37403,0,57,37346,31310,4081,498,1370,56,17,71,1514,18486,18917,17599,0.471,19804,0.529,1536,16495,11724,7462,10968,3292,4699,1826,1151,67,67,67,66
PERAK,PARLIMEN,56,056 LARUT,3,46,0.803,GE15,PN,DATO� SERI HAMZAH BIN ZAINUDIN ,16752, UMNO,MOHD SHAFIQ FADHLY BIN MAHMUD ,6207,AMANAH,USTAZ ZOLKHARNAIN BIN ABIDIN ,28350, PPBM,DATO� SERI HAMZAH BIN ZAINUDIN ,11598,0,0,1,25993,BN-UMNO,GE14,HAMZAH BIN ZAINUDIN,4486,0.818,25756,18184,13698,7738,UMNO,PPBM,1,0,0,49453,44353,2147,2803,101,29,18,2,23953,25500,19685,29768,18749,65719,5,224,65490,59235,0.901,2553,0.039,3707,0.056,8,56,27,133,224,0.396,20182,19893,11337,3547,30738,19871,11563,34285,31434,66175,0,217,65958,59905,2403,3614,8,79,31,135,253,32544,33631,31965,0.483,34210,0.517,2875,29912,21049,12305,15534,5374,7311,1846,1003,103,103,101,94
PERAK,PARLIMEN,57,057 PARIT BUNTAR,2,32,0.782,GE15,PN,USTAZ MISBAH ,11593, UMNO,CIKGU IMRAN ,17828,AMANAH,DATUK SERI DR MUJAHID YUSOF RAWA ,23223, PAS,USTAZ MISBAH ,5395,0,0,1,19846,PH-AMANAH,GE14,MUJAHID BIN YUSOF,3098,0.836,18511,13655,12312,16753,UMNO,AMANAH,0,1,0,51860,35965,13327,2479,55,26,8,0,25816,26044,18919,32941,14955,68502,5,96,68401,46998,0.686,17680,0.258,3506,0.051,1,46,19,252,318,0.29,15870,20552,10963,3426,29019,23575,12482,32445,36057,67664,0,82,67582,47071,16900,3347,1,52,21,272,346,33850,33814,30225,0.447,37439,0.553,2701,28227,23327,13323,11495,4719,5105,1171,500,89,89,84,70
PERAK,PARLIMEN,58,058 BAGAN SERAI,3,45,0.791,GE15,PN,DATUK IDRIS AHMAD ,15202, UMNO,ZUL HELMI BIN GHAZALI ,13195, PKR,SITI AISHAH SHAIK ISMAIL ,33753, PAS,DATUK IDRIS AHMAD ,18551,0,0,1,24040,BN-UMNO,GE14,NOOR AZMI BIN GHAZALI,172,0.816,29671,17220,17048,12987,UMNO,PPBM,1,0,0,59293,46185,7641,5356,69,26,15,1,29181,30112,22847,36446,18588,80293,3,328,79962,63017,0.785,9884,0.123,7224,0.09,5,48,31,84,168,0.299,15792,25347,14111,4545,36289,25980,13479,40834,39459,80723,0,292,80431,64131,9542,6864,4,57,35,90,186,40071,40652,38745,0.48,41978,0.52,3618,35907,26499,14453,14510,5295,6638,1687,890,114,114,113,107
PERAK,PARLIMEN,59,059 BUKIT GANTANG,3,37,0.772,GE15,PN,DATO' SYED ABU HUSSIN ,19869, UMNO,MOHAMMAD SOLLEHIN ,18565,AMANAH,DR. FAKHRULDIN MOHD HASHIM ,32625, PPBM,DATO' SYED ABU HUSSIN ,12756,0,0,1,37707,BN-UMNO,GE14,SYED ABU HUSSIN BIN HAFIZ SYED ABDUL FASAL,4089,0.828,36166,22450,16052,18361,UMNO,PPBM,1,0,0,69873,50582,13208,5919,94,35,30,5,34312,35561,28521,41352,23492,94253,8,78,94167,67456,0.716,17954,0.19,8581,0.091,10,97,67,88,262,0.4,28960,28374,15786,4904,43907,28789,16653,48811,45442,95515,0,85,95430,68921,17638,8635,12,123,82,104,321,47070,48445,45472,0.476,50043,0.524,3937,42594,30295,18139,17872,5942,8040,2504,1386,108,108,105,97
PERAK,PARLIMEN,60,060 TAIPING,3,42,0.709,GE15,PH,WONG KAH WOH ,14599, MCA,NEOW CHOO SEONG ,47098, DAP,WONG KAH WOH ,21569, GERAKAN,DATO� SEE TEAN SENG ,25529,0,1,0,22089,PH-DAP,GE14,TEH KOK LIM,27384,0.786,33195,15613,11133,42997,GERAKAN,DAP,0,1,0,90729,35199,42106,12349,256,231,559,29,43933,46796,32695,58034,19314,121566,18,4476,117072,48568,0.4,53758,0.442,17888,0.147,34,373,638,307,1352,0.182,15938,37530,17068,5164,52417,35828,28157,57581,63985,120427,0,3934,116493,49440,52084,17584,44,362,595,318,1319,59132,61295,52381,0.435,68046,0.565,3925,50017,36440,30220,8157,2703,3917,1008,529,61,61,58,53
PERAK,PARLIMEN,61,061 PADANG RENGAS,2,31,0.784,GE15,PN,KAPTEN AZAHARI ,9885, UMNO,MOHD ARRIF BIN ABDUL MAJID ,7062, PH,KAMIL MUNIM ,12931,PPBM,KAPTEN AZAHARI ,3046,0,0,1,18187,BN-UMNO,GE14,MOHAMED NAZRI BIN ABDUL AZIZ,2548,0.829,17222,10491,6847,7943,UMNO,PKR,1,0,0,30996,24097,4779,2070,31,14,4,1,15038,15958,11850,19146,11109,38686,3,41,38642,30275,0.783,5708,0.148,2622,0.068,0,33,17,31,81,0.47,14696,9834,5810,1789,16720,12154,8023,18509,20177,38593,0,38,38555,30571,5396,2526,1,44,20,35,100,19117,19476,17041,0.442,21552,0.558,1402,16093,12415,8649,8005,2481,3776,1162,586,61,61,61,61
PERAK,PARLIMEN,62,062 SUNGAI SIPUT,2,38,0.728,GE15,PH,S. KESAVAN ,19791, MIC,TAN SRI SA. VIGNESWARAN (TSV) ,21637, PKR,S. KESAVAN ,8190,PPBM-BERSEKUTU ,DATO' SERI IRUDIANATHAN A/L GABRIEL ,1846,0,1,0,24070,PH-PKR,GE14,KESAVAN A/L SUBRAMANIAM,5607,0.794,26188,15210,5194,20817,MIC,PKR,0,0,0,55002,18852,19952,11526,51,36,21,4564,27271,27731,19264,35738,16216,72395,2,292,72101,24855,0.343,24976,0.345,15388,0.213,\N,53,39,74,7176,0.332,17411,20664,11475,3645,30391,24033,14326,34036,38359,72638,0,259,72379,25308,24205,15474,7466,58,39,88,7651,36147,36491,31712,0.437,40926,0.563,2755,29583,24364,15705,10933,3535,4432,1733,1233,71,71,70,68
PERAK,PARLIMEN,63,063 TAMBUN,2,37,0.788,GE15,PH,ANWAR IBRAHIM ,28140, UMNO,AMINUDDIN BIN MD HANAFIAH ,49625, PKR,ANWAR IBRAHIM ,45889, PPBM,AHMAD FAIZAL AZUMU @ PEJA ,3736,0,1,0,51435,PH-PPBM,GE14,AHMAD FAIZAL BIN AZUMU,5320,0.825,41789,33341,14948,38661,UMNO,PPBM,0,1,0,107763,71465,21794,12519,271,211,335,1168,52752,55011,44416,63347,34459,160558,22,4734,155802,104255,0.649,32906,0.205,20435,0.127,\N,459,586,332,2962,0.32,38003,56480,30754,10043,77202,47954,25359,87245,73313,168053,0,4389,163664,109998,33887,21131,1635,459,573,370,3037,82969,85084,85337,0.508,82716,0.492,8499,77800,51122,28920,15101,5040,7392,1802,867,91,91,87,82
PERAK,PARLIMEN,64,064 IPOH TIMOR,3,35,0.684,GE15,PH,HOWARD LEE CHUAN HOW ,8570, MCA,NG KAI CHEONG ,57549, DAP,HOWARD LEE CHUAN HOW ,13661, PPBM,NOR AFZAINIZAM BIN SALLEH ,43888,0,1,0,12768,PH-DAP,GE14,WONG KAH WOH,42797,0.784,14550,13722,\N,56519,MCA,DAP,0,1,0,91486,19209,65882,5955,264,80,78,18,44286,47200,25084,66402,14743,118178,37,2550,115591,27808,0.235,80543,0.682,9058,0.077,39,181,141,408,769,0.108,8550,32503,12781,4025,39874,38835,35444,43899,74279,116818,0,2770,114048,29050,77925,9039,38,200,163,403,804,57453,59365,39542,0.338,77276,0.662,3183,37541,38631,37601,10719,3803,4640,1513,763,57,56,55,52
PERAK,PARLIMEN,65,065 IPOH BARAT,3,30,0.692,GE15,PH,M. KULA ,7248, MCA,AH NAN ,63915, DAP,M. KULA ,6815, GERAKAN,CHEK KWONG WENG ,56667,0,1,0,6817,PH-DAP,GE14,M.KULASEGARAN A/L V.MURUGESON,45724,0.788,11239,9889,\N,55613,MCA,DAP,0,1,0,84874,10040,53604,20882,245,36,44,23,40997,43877,23938,60936,14438,114654,14,858,113782,15530,0.135,67470,0.588,31130,0.272,50,99,109,266,524,0.059,5114,34681,14457,4464,42054,37899,30237,46518,68136,113835,0,759,113076,16101,66033,31167,49,103,107,275,534,55587,58248,42527,0.374,71308,0.626,3390,40143,37584,32701,6532,2089,2968,938,537,40,40,40,38
